sortie_id,cadet_id,instructor_id,aircraft_id,base_id,scheduled_start,scheduled_end,actual_start,actual_end,status,delay_minutes,cancel_reason,lesson_type,flight_duration_hrs
S02407,C094,I029,A005,Bangalore,2025-03-23 09:00:00,2025-03-23 10:30:00,2025-03-23 09:24:00,2025-03-23 10:54:00,completed,24,,Navigation,1.5
S02408,C146,I010,A013,Bangalore,2025-02-15 12:00:00,2025-02-15 13:30:00,,,cancelled,0,Weather,Circuit,
S02409,C191,I012,A015,Chennai,2025-03-09 15:00:00,2025-03-09 16:30:00,2025-03-09 15:04:00,2025-03-09 16:34:00,completed,4,,General Handling,1.5
S02410,C074,I009,A001,Chennai,2025-01-22 09:00:00,2025-01-22 10:30:00,2025-01-22 09:32:00,2025-01-22 11:02:00,completed,32,,Night Flying,1.5
S02411,C124,I029,A021,Chennai,2025-05-20 15:00:00,2025-05-20 16:30:00,2025-05-20 15:05:00,2025-05-20 16:35:00,completed,5,,General Handling,1.5
S02412,C089,I007,A020,Bangalore,2025-02-28 06:00:00,2025-02-28 07:30:00,2025-02-28 06:07:00,2025-02-28 07:37:00,completed,7,,Navigation,1.5
S02413,C011,I018,A017,Bangalore,2025-04-03 05:00:00,2025-04-03 06:30:00,2025-04-03 05:34:00,2025-04-03 07:04:00,completed,34,,Circuit,1.5
S02414,C041,I010,A012,Mysuru,2025-03-27 08:00:00,2025-03-27 09:30:00,2025-03-27 08:21:00,2025-03-27 09:51:00,completed,21,,General Handling,1.5
S02415,C003,I007,A021,Mysuru,2025-03-19 16:00:00,2025-03-19 17:30:00,2025-03-19 16:17:00,2025-03-19 17:47:00,completed,17,,Circuit,1.5
S02416,C073,I005,A018,Pune,2025-06-30 14:00:00,2025-06-30 15:30:00,2025-06-30 14:08:00,2025-06-30 15:38:00,completed,8,,Night Flying,1.5
S02417,C109,I016,A012,Hyderabad,2025-03-08 05:00:00,2025-03-08 06:30:00,2025-03-08 06:08:00,2025-03-08 07:38:00,delayed,68,,General Handling,1.5
S02418,C083,I028,A017,Bangalore,2025-03-30 17:00:00,2025-03-30 18:30:00,2025-03-30 18:21:00,2025-03-30 19:51:00,delayed,81,,Cross Country,1.5
S02419,C019,I027,A015,Pune,2025-05-29 17:00:00,2025-05-29 18:30:00,2025-05-29 18:53:00,2025-05-29 20:23:00,delayed,113,,Navigation,1.5
S02420,C039,I005,A021,Bangalore,2025-05-01 15:00:00,2025-05-01 16:30:00,,,cancelled,0,ATC Restriction,Night Flying,
S02421,C041,I004,A016,Mysuru,2025-02-08 18:00:00,2025-02-08 19:30:00,2025-02-08 18:25:00,2025-02-08 19:55:00,completed,25,,Circuit,1.5
S02422,C138,I019,A016,Mysuru,2025-02-28 16:00:00,2025-02-28 17:30:00,2025-02-28 16:13:00,2025-02-28 17:43:00,completed,13,,Cross Country,1.5
S02423,C118,I001,A013,Mysuru,2025-03-01 13:00:00,2025-03-01 14:30:00,2025-03-01 13:37:00,2025-03-01 15:07:00,completed,37,,Night Flying,1.5
S02424,C035,I025,A025,Mysuru,2025-04-30 16:00:00,2025-04-30 17:30:00,,,cancelled,0,Aircraft Defect,Cross Country,
S02425,C151,I030,A016,Hyderabad,2025-03-29 17:00:00,2025-03-29 18:30:00,2025-03-29 17:40:00,2025-03-29 19:10:00,delayed,40,,General Handling,1.5
S02426,C054,I011,A013,Chennai,2025-02-18 11:00:00,2025-02-18 12:30:00,2025-02-18 11:26:00,2025-02-18 12:56:00,completed,26,,Circuit,1.5
S02427,C027,I027,A006,Hyderabad,2025-04-23 12:00:00,2025-04-23 13:30:00,2025-04-23 12:35:00,2025-04-23 14:05:00,completed,35,,Navigation,1.5
S02428,C071,I026,A015,Mysuru,2025-04-06 07:00:00,2025-04-06 08:30:00,2025-04-06 08:43:00,2025-04-06 10:13:00,delayed,103,,Circuit,1.5
S02429,C079,I022,A009,Chennai,2025-03-20 16:00:00,2025-03-20 17:30:00,2025-03-20 16:00:00,2025-03-20 17:30:00,completed,0,,Cross Country,1.5
S02430,C175,I016,A010,Hyderabad,2025-06-18 18:00:00,2025-06-18 19:30:00,2025-06-18 19:15:00,2025-06-18 20:45:00,delayed,75,,General Handling,1.5
S02431,C177,I022,A020,Mysuru,2025-02-27 11:00:00,2025-02-27 12:30:00,2025-02-27 11:27:00,2025-02-27 12:57:00,completed,27,,Cross Country,1.5
S02432,C097,I019,A016,Pune,2025-06-26 13:00:00,2025-06-26 14:30:00,2025-06-26 13:19:00,2025-06-26 14:49:00,completed,19,,General Handling,1.5
S02433,C116,I003,A001,Hyderabad,2025-05-31 05:00:00,2025-05-31 06:30:00,2025-05-31 05:36:00,2025-05-31 07:06:00,completed,36,,Navigation,1.5
S02434,C171,I013,A015,Mysuru,2025-02-05 07:00:00,2025-02-05 08:30:00,2025-02-05 08:12:00,2025-02-05 09:42:00,delayed,72,,Night Flying,1.5
S02435,C152,I004,A015,Chennai,2025-06-11 17:00:00,2025-06-11 18:30:00,2025-06-11 18:47:00,2025-06-11 20:17:00,delayed,107,,Night Flying,1.5
S02436,C029,I018,A001,Bangalore,2025-05-27 18:00:00,2025-05-27 19:30:00,2025-05-27 18:25:00,2025-05-27 19:55:00,completed,25,,Cross Country,1.5
S02437,C130,I007,A003,Chennai,2025-02-22 11:00:00,2025-02-22 12:30:00,,,cancelled,0,ATC Restriction,Navigation,
S02438,C176,I022,A022,Chennai,2025-05-17 11:00:00,2025-05-17 12:30:00,2025-05-17 11:12:00,2025-05-17 12:42:00,completed,12,,Cross Country,1.5
S02439,C077,I028,A013,Pune,2025-01-28 10:00:00,2025-01-28 11:30:00,,,cancelled,0,Aircraft Defect,Night Flying,
S02440,C106,I004,A015,Chennai,2025-04-26 15:00:00,2025-04-26 16:30:00,2025-04-26 15:19:00,2025-04-26 16:49:00,completed,19,,Navigation,1.5
S02441,C149,I009,A010,Chennai,2025-02-13 06:00:00,2025-02-13 07:30:00,2025-02-13 06:35:00,2025-02-13 08:05:00,completed,35,,Circuit,1.5
S02442,C028,I027,A016,Bangalore,2025-01-09 18:00:00,2025-01-09 19:30:00,2025-01-09 18:38:00,2025-01-09 20:08:00,completed,38,,Cross Country,1.5
S02443,C047,I024,A013,Hyderabad,2025-01-07 07:00:00,2025-01-07 08:30:00,2025-01-07 07:12:00,2025-01-07 08:42:00,completed,12,,Navigation,1.5
S02444,C070,I006,A016,Mysuru,2025-04-09 09:00:00,2025-04-09 10:30:00,,,cancelled,0,Weather,Circuit,
S02445,C070,I019,A016,Mysuru,2025-03-01 09:00:00,2025-03-01 10:30:00,2025-03-01 09:33:00,2025-03-01 11:03:00,completed,33,,Navigation,1.5
S02446,C040,I018,A012,Mysuru,2025-04-27 05:00:00,2025-04-27 06:30:00,2025-04-27 05:23:00,2025-04-27 06:53:00,completed,23,,Night Flying,1.5
S02447,C062,I003,A013,Pune,2025-01-03 07:00:00,2025-01-03 08:30:00,2025-01-03 07:20:00,2025-01-03 08:50:00,completed,20,,Cross Country,1.5
S02448,C049,I029,A008,Mysuru,2025-04-11 07:00:00,2025-04-11 08:30:00,,,cancelled,0,Aircraft Defect,Navigation,
S02449,C005,I005,A020,Bangalore,2025-02-03 13:00:00,2025-02-03 14:30:00,2025-02-03 13:26:00,2025-02-03 14:56:00,completed,26,,Cross Country,1.5
S02450,C099,I026,A006,Hyderabad,2025-01-18 11:00:00,2025-01-18 12:30:00,2025-01-18 11:13:00,2025-01-18 12:43:00,completed,13,,Circuit,1.5
S02451,C161,I022,A011,Bangalore,2025-02-22 09:00:00,2025-02-22 10:30:00,2025-02-22 09:27:00,2025-02-22 10:57:00,completed,27,,Cross Country,1.5
S02452,C027,I027,A016,Hyderabad,2025-02-10 14:00:00,2025-02-10 15:30:00,2025-02-10 14:36:00,2025-02-10 16:06:00,completed,36,,General Handling,1.5
S02453,C042,I012,A016,Chennai,2025-05-31 08:00:00,2025-05-31 09:30:00,2025-05-31 09:34:00,2025-05-31 11:04:00,delayed,94,,Cross Country,1.5
S02454,C052,I019,A016,Hyderabad,2025-03-12 08:00:00,2025-03-12 09:30:00,,,cancelled,0,Weather,Navigation,
S02455,C138,I001,A010,Mysuru,2025-02-06 12:00:00,2025-02-06 13:30:00,2025-02-06 12:04:00,2025-02-06 13:34:00,completed,4,,Cross Country,1.5
S02456,C200,I027,A015,Mysuru,2025-06-04 17:00:00,2025-06-04 18:30:00,2025-06-04 17:15:00,2025-06-04 18:45:00,completed,15,,Night Flying,1.5
S02457,C153,I005,A014,Hyderabad,2025-03-26 14:00:00,2025-03-26 15:30:00,2025-03-26 14:31:00,2025-03-26 16:01:00,completed,31,,Cross Country,1.5
S02458,C073,I029,A021,Pune,2025-04-29 14:00:00,2025-04-29 15:30:00,2025-04-29 14:35:00,2025-04-29 16:05:00,delayed,35,,Navigation,1.5
S02459,C040,I026,A006,Mysuru,2025-03-15 15:00:00,2025-03-15 16:30:00,2025-03-15 15:29:00,2025-03-15 16:59:00,completed,29,,General Handling,1.5
S02460,C187,I001,A001,Mysuru,2025-06-29 18:00:00,2025-06-29 19:30:00,2025-06-29 19:08:00,2025-06-29 20:38:00,delayed,68,,Cross Country,1.5
S02461,C139,I006,A015,Mysuru,2025-06-06 18:00:00,2025-06-06 19:30:00,2025-06-06 18:11:00,2025-06-06 19:41:00,completed,11,,Cross Country,1.5
S02462,C077,I013,A006,Pune,2025-03-05 07:00:00,2025-03-05 08:30:00,2025-03-05 07:39:00,2025-03-05 09:09:00,completed,39,,Cross Country,1.5
S02463,C081,I018,A010,Chennai,2025-04-28 11:00:00,2025-04-28 12:30:00,2025-04-28 11:11:00,2025-04-28 12:41:00,completed,11,,Night Flying,1.5
S02464,C143,I017,A006,Chennai,2025-01-25 11:00:00,2025-01-25 12:30:00,2025-01-25 12:59:00,2025-01-25 14:29:00,delayed,119,,Navigation,1.5
S02465,C118,I023,A016,Mysuru,2025-03-03 18:00:00,2025-03-03 19:30:00,2025-03-03 18:10:00,2025-03-03 19:40:00,completed,10,,General Handling,1.5
S02466,C112,I011,A013,Bangalore,2025-06-10 13:00:00,2025-06-10 14:30:00,2025-06-10 14:07:00,2025-06-10 15:37:00,delayed,67,,Navigation,1.5
S02467,C169,I017,A006,Chennai,2025-06-28 16:00:00,2025-06-28 17:30:00,2025-06-28 16:13:00,2025-06-28 17:43:00,completed,13,,Cross Country,1.5
S02468,C039,I025,A010,Bangalore,2025-04-16 17:00:00,2025-04-16 18:30:00,2025-04-16 17:35:00,2025-04-16 19:05:00,completed,35,,Navigation,1.5
S02469,C108,I008,A025,Hyderabad,2025-04-05 06:00:00,2025-04-05 07:30:00,2025-04-05 06:06:00,2025-04-05 07:36:00,completed,6,,Night Flying,1.5
S02470,C080,I016,A001,Chennai,2025-03-25 11:00:00,2025-03-25 12:30:00,2025-03-25 11:28:00,2025-03-25 12:58:00,completed,28,,Circuit,1.5
S02471,C170,I030,A015,Pune,2025-03-06 08:00:00,2025-03-06 09:30:00,2025-03-06 08:32:00,2025-03-06 10:02:00,completed,32,,Navigation,1.5
S02472,C185,I011,A024,Hyderabad,2025-04-29 05:00:00,2025-04-29 06:30:00,2025-04-29 05:04:00,2025-04-29 06:34:00,completed,4,,Cross Country,1.5
S02473,C134,I011,A025,Bangalore,2025-04-08 10:00:00,2025-04-08 11:30:00,2025-04-08 10:25:00,2025-04-08 11:55:00,completed,25,,Circuit,1.5
S02474,C059,I007,A023,Mysuru,2025-04-12 05:00:00,2025-04-12 06:30:00,2025-04-12 05:00:00,2025-04-12 06:30:00,completed,0,,General Handling,1.5
S02475,C200,I013,A016,Mysuru,2025-01-30 16:00:00,2025-01-30 17:30:00,,,cancelled,0,Aircraft Defect,Circuit,
S02476,C109,I027,A016,Hyderabad,2025-03-25 15:00:00,2025-03-25 16:30:00,2025-03-25 15:29:00,2025-03-25 16:59:00,completed,29,,Cross Country,1.5
S02477,C018,I005,A004,Bangalore,2025-04-29 06:00:00,2025-04-29 07:30:00,2025-04-29 06:05:00,2025-04-29 07:35:00,completed,5,,Night Flying,1.5
S02478,C196,I029,A004,Hyderabad,2025-06-18 08:00:00,2025-06-18 09:30:00,,,cancelled,0,Aircraft Defect,Cross Country,
S02479,C054,I007,A014,Chennai,2025-02-05 12:00:00,2025-02-05 13:30:00,2025-02-05 12:17:00,2025-02-05 13:47:00,completed,17,,Circuit,1.5
S02480,C095,I019,A015,Chennai,2025-02-13 18:00:00,2025-02-13 19:30:00,2025-02-13 18:01:00,2025-02-13 19:31:00,completed,1,,Night Flying,1.5
S02481,C005,I013,A006,Bangalore,2025-01-26 07:00:00,2025-01-26 08:30:00,2025-01-26 07:18:00,2025-01-26 08:48:00,completed,18,,Navigation,1.5
S02482,C148,I002,A022,Hyderabad,2025-05-17 16:00:00,2025-05-17 17:30:00,2025-05-17 16:25:00,2025-05-17 17:55:00,completed,25,,Circuit,1.5
S02483,C047,I020,A009,Hyderabad,2025-01-20 15:00:00,2025-01-20 16:30:00,2025-01-20 15:31:00,2025-01-20 17:01:00,delayed,31,,General Handling,1.5
S02484,C077,I015,A010,Pune,2025-02-09 12:00:00,2025-02-09 13:30:00,2025-02-09 12:22:00,2025-02-09 13:52:00,completed,22,,Circuit,1.5
S02485,C080,I008,A025,Chennai,2025-02-25 16:00:00,2025-02-25 17:30:00,2025-02-25 16:34:00,2025-02-25 18:04:00,delayed,34,,Night Flying,1.5
S02486,C071,I006,A006,Mysuru,2025-02-25 12:00:00,2025-02-25 13:30:00,2025-02-25 13:59:00,2025-02-25 15:29:00,delayed,119,,Navigation,1.5
S02487,C055,I005,A011,Chennai,2025-06-12 17:00:00,2025-06-12 18:30:00,2025-06-12 17:33:00,2025-06-12 19:03:00,completed,33,,Navigation,1.5
S02488,C070,I023,A015,Mysuru,2025-04-10 16:00:00,2025-04-10 17:30:00,2025-04-10 16:19:00,2025-04-10 17:49:00,completed,19,,Cross Country,1.5
S02489,C099,I021,A001,Hyderabad,2025-01-14 14:00:00,2025-01-14 15:30:00,2025-01-14 14:00:00,2025-01-14 15:30:00,completed,0,,Navigation,1.5
S02490,C136,I023,A006,Hyderabad,2025-04-07 17:00:00,2025-04-07 18:30:00,2025-04-07 17:12:00,2025-04-07 18:42:00,completed,12,,Circuit,1.5
S02491,C050,I021,A001,Bangalore,2025-04-06 08:00:00,2025-04-06 09:30:00,2025-04-06 08:12:00,2025-04-06 09:42:00,completed,12,,Navigation,1.5
S02492,C073,I015,A025,Pune,2025-01-05 11:00:00,2025-01-05 12:30:00,2025-01-05 11:01:00,2025-01-05 12:31:00,completed,1,,Navigation,1.5
S02493,C089,I030,A015,Bangalore,2025-03-28 18:00:00,2025-03-28 19:30:00,2025-03-28 18:12:00,2025-03-28 19:42:00,completed,12,,Navigation,1.5
S02494,C057,I003,A013,Mysuru,2025-02-26 06:00:00,2025-02-26 07:30:00,2025-02-26 06:10:00,2025-02-26 07:40:00,completed,10,,Circuit,1.5
S02495,C159,I021,A017,Pune,2025-01-12 11:00:00,2025-01-12 12:30:00,2025-01-12 11:32:00,2025-01-12 13:02:00,completed,32,,Navigation,1.5
S02496,C004,I026,A015,Mysuru,2025-03-25 10:00:00,2025-03-25 11:30:00,,,cancelled,0,Weather,Night Flying,
S02497,C134,I019,A006,Bangalore,2025-06-10 08:00:00,2025-06-10 09:30:00,2025-06-10 08:39:00,2025-06-10 10:09:00,completed,39,,Circuit,1.5
S02498,C109,I017,A016,Hyderabad,2025-05-19 11:00:00,2025-05-19 12:30:00,2025-05-19 11:27:00,2025-05-19 12:57:00,completed,27,,Navigation,1.5
S02499,C102,I028,A024,Pune,2025-03-01 08:00:00,2025-03-01 09:30:00,2025-03-01 08:06:00,2025-03-01 09:36:00,completed,6,,General Handling,1.5
S02500,C190,I013,A016,Chennai,2025-03-24 07:00:00,2025-03-24 08:30:00,2025-03-24 07:00:00,2025-03-24 08:30:00,completed,0,,Cross Country,1.5
S02501,C060,I030,A015,Mysuru,2025-06-17 10:00:00,2025-06-17 11:30:00,2025-06-17 10:00:00,2025-06-17 11:30:00,completed,0,,Cross Country,1.5
S02502,C107,I022,A011,Hyderabad,2025-02-24 12:00:00,2025-02-24 13:30:00,2025-02-24 12:14:00,2025-02-24 13:44:00,completed,14,,Navigation,1.5
S02503,C162,I009,A025,Mysuru,2025-06-18 18:00:00,2025-06-18 19:30:00,2025-06-18 19:05:00,2025-06-18 20:35:00,delayed,65,,Night Flying,1.5
S02504,C179,I016,A012,Bangalore,2025-04-05 05:00:00,2025-04-05 06:30:00,2025-04-05 05:04:00,2025-04-05 06:34:00,completed,4,,Circuit,1.5
S02505,C181,I016,A012,Bangalore,2025-04-16 09:00:00,2025-04-16 10:30:00,2025-04-16 09:38:00,2025-04-16 11:08:00,completed,38,,Cross Country,1.5
S02506,C196,I014,A021,Hyderabad,2025-01-27 16:00:00,2025-01-27 17:30:00,2025-01-27 16:34:00,2025-01-27 18:04:00,completed,34,,Night Flying,1.5
S02507,C056,I010,A025,Chennai,2025-02-13 09:00:00,2025-02-13 10:30:00,2025-02-13 09:06:00,2025-02-13 10:36:00,completed,6,,Night Flying,1.5
S02508,C006,I012,A015,Chennai,2025-03-25 15:00:00,2025-03-25 16:30:00,2025-03-25 15:24:00,2025-03-25 16:54:00,completed,24,,Circuit,1.5
S02509,C160,I023,A015,Bangalore,2025-03-27 07:00:00,2025-03-27 08:30:00,2025-03-27 07:40:00,2025-03-27 09:10:00,completed,40,,General Handling,1.5
S02510,C194,I023,A006,Mysuru,2025-06-20 12:00:00,2025-06-20 13:30:00,2025-06-20 12:04:00,2025-06-20 13:34:00,completed,4,,General Handling,1.5
S02511,C001,I016,A017,Bangalore,2025-01-05 14:00:00,2025-01-05 15:30:00,2025-01-05 15:44:00,2025-01-05 17:14:00,delayed,104,,Cross Country,1.5
S02512,C174,I026,A015,Bangalore,2025-04-08 13:00:00,2025-04-08 14:30:00,2025-04-08 13:40:00,2025-04-08 15:10:00,completed,40,,Circuit,1.5
S02513,C088,I012,A015,Bangalore,2025-05-09 14:00:00,2025-05-09 15:30:00,2025-05-09 14:00:00,2025-05-09 15:30:00,completed,0,,Circuit,1.5
S02514,C135,I009,A010,Pune,2025-01-06 14:00:00,2025-01-06 15:30:00,2025-01-06 14:07:00,2025-01-06 15:37:00,completed,7,,General Handling,1.5
S02515,C188,I030,A016,Chennai,2025-03-02 16:00:00,2025-03-02 17:30:00,2025-03-02 16:27:00,2025-03-02 17:57:00,completed,27,,Circuit,1.5
S02516,C111,I017,A006,Mysuru,2025-06-08 06:00:00,2025-06-08 07:30:00,2025-06-08 06:03:00,2025-06-08 07:33:00,completed,3,,Circuit,1.5
S02517,C190,I001,A010,Chennai,2025-04-06 12:00:00,2025-04-06 13:30:00,2025-04-06 13:07:00,2025-04-06 14:37:00,delayed,67,,Circuit,1.5
S02518,C091,I009,A017,Bangalore,2025-02-08 11:00:00,2025-02-08 12:30:00,,,cancelled,0,Weather,Circuit,
S02519,C125,I022,A003,Bangalore,2025-06-14 05:00:00,2025-06-14 06:30:00,2025-06-14 06:00:00,2025-06-14 07:30:00,delayed,60,,Night Flying,1.5
S02520,C181,I026,A015,Bangalore,2025-04-24 16:00:00,2025-04-24 17:30:00,2025-04-24 16:21:00,2025-04-24 17:51:00,completed,21,,Circuit,1.5
S02521,C126,I006,A015,Bangalore,2025-03-13 10:00:00,2025-03-13 11:30:00,2025-03-13 11:52:00,2025-03-13 13:22:00,delayed,112,,Navigation,1.5
S02522,C082,I025,A012,Pune,2025-05-14 17:00:00,2025-05-14 18:30:00,2025-05-14 17:26:00,2025-05-14 18:56:00,completed,26,,General Handling,1.5
S02523,C142,I015,A010,Hyderabad,2025-01-07 08:00:00,2025-01-07 09:30:00,,,cancelled,0,Weather,General Handling,
S02524,C051,I029,A005,Hyderabad,2025-03-29 08:00:00,2025-03-29 09:30:00,2025-03-29 08:56:00,2025-03-29 10:26:00,delayed,56,,Night Flying,1.5
S02525,C093,I014,A014,Bangalore,2025-01-14 15:00:00,2025-01-14 16:30:00,2025-01-14 15:15:00,2025-01-14 16:45:00,completed,15,,Circuit,1.5
S02526,C094,I009,A001,Bangalore,2025-06-05 18:00:00,2025-06-05 19:30:00,2025-06-05 19:18:00,2025-06-05 20:48:00,delayed,78,,Night Flying,1.5
S02527,C138,I023,A016,Mysuru,2025-03-24 07:00:00,2025-03-24 08:30:00,2025-03-24 07:28:00,2025-03-24 08:58:00,completed,28,,Navigation,1.5
S02528,C088,I022,A003,Bangalore,2025-01-17 18:00:00,2025-01-17 19:30:00,2025-01-17 18:31:00,2025-01-17 20:01:00,completed,31,,Navigation,1.5
S02529,C083,I012,A016,Bangalore,2025-02-19 05:00:00,2025-02-19 06:30:00,2025-02-19 05:40:00,2025-02-19 07:10:00,completed,40,,Circuit,1.5
S02530,C145,I028,A013,Bangalore,2025-02-22 07:00:00,2025-02-22 08:30:00,2025-02-22 07:41:00,2025-02-22 09:11:00,delayed,41,,Circuit,1.5
S02531,C020,I007,A014,Pune,2025-06-01 13:00:00,2025-06-01 14:30:00,2025-06-01 13:13:00,2025-06-01 14:43:00,completed,13,,Circuit,1.5
S02532,C074,I005,A009,Chennai,2025-05-10 06:00:00,2025-05-10 07:30:00,2025-05-10 07:24:00,2025-05-10 08:54:00,delayed,84,,Cross Country,1.5
S02533,C172,I016,A017,Chennai,2025-03-21 07:00:00,2025-03-21 08:30:00,2025-03-21 07:12:00,2025-03-21 08:42:00,completed,12,,Circuit,1.5
S02534,C150,I025,A025,Hyderabad,2025-04-19 07:00:00,2025-04-19 08:30:00,2025-04-19 07:38:00,2025-04-19 09:08:00,completed,38,,Circuit,1.5
S02535,C198,I006,A015,Hyderabad,2025-03-19 09:00:00,2025-03-19 10:30:00,2025-03-19 09:36:00,2025-03-19 11:06:00,completed,36,,Cross Country,1.5
S02536,C048,I023,A006,Pune,2025-06-12 08:00:00,2025-06-12 09:30:00,2025-06-12 08:17:00,2025-06-12 09:47:00,completed,17,,Cross Country,1.5
S02537,C082,I019,A015,Pune,2025-01-21 10:00:00,2025-01-21 11:30:00,2025-01-21 11:20:00,2025-01-21 12:50:00,delayed,80,,Cross Country,1.5
S02538,C090,I010,A001,Bangalore,2025-02-12 12:00:00,2025-02-12 13:30:00,2025-02-12 12:28:00,2025-02-12 13:58:00,completed,28,,Cross Country,1.5
S02539,C183,I025,A024,Bangalore,2025-05-10 14:00:00,2025-05-10 15:30:00,,,cancelled,0,Weather,Cross Country,
S02540,C062,I025,A013,Pune,2025-02-09 18:00:00,2025-02-09 19:30:00,2025-02-09 18:30:00,2025-02-09 20:00:00,completed,30,,Navigation,1.5
S02541,C054,I029,A007,Chennai,2025-04-08 11:00:00,2025-04-08 12:30:00,2025-04-08 11:40:00,2025-04-08 13:10:00,delayed,40,,General Handling,1.5
S02542,C074,I024,A013,Chennai,2025-06-02 13:00:00,2025-06-02 14:30:00,2025-06-02 13:09:00,2025-06-02 14:39:00,completed,9,,Night Flying,1.5
S02543,C184,I003,A001,Bangalore,2025-02-14 09:00:00,2025-02-14 10:30:00,2025-02-14 09:24:00,2025-02-14 10:54:00,completed,24,,Cross Country,1.5
S02544,C035,I013,A015,Mysuru,2025-03-20 12:00:00,2025-03-20 13:30:00,,,cancelled,0,Instructor Unavailable,General Handling,
S02545,C086,I026,A016,Chennai,2025-04-07 13:00:00,2025-04-07 14:30:00,2025-04-07 13:38:00,2025-04-07 15:08:00,completed,38,,Cross Country,1.5
S02546,C180,I025,A024,Hyderabad,2025-01-19 10:00:00,2025-01-19 11:30:00,2025-01-19 10:08:00,2025-01-19 11:38:00,completed,8,,Cross Country,1.5
S02547,C174,I029,A022,Bangalore,2025-02-20 07:00:00,2025-02-20 08:30:00,2025-02-20 07:12:00,2025-02-20 08:42:00,completed,12,,Navigation,1.5
S02548,C186,I013,A006,Mysuru,2025-01-04 18:00:00,2025-01-04 19:30:00,2025-01-04 18:32:00,2025-01-04 20:02:00,completed,32,,General Handling,1.5
S02549,C067,I029,A018,Pune,2025-05-06 11:00:00,2025-05-06 12:30:00,2025-05-06 11:26:00,2025-05-06 12:56:00,completed,26,,Cross Country,1.5
S02550,C100,I029,A005,Bangalore,2025-04-06 11:00:00,2025-04-06 12:30:00,2025-04-06 11:31:00,2025-04-06 13:01:00,completed,31,,General Handling,1.5
S02551,C016,I026,A015,Hyderabad,2025-06-14 14:00:00,2025-06-14 15:30:00,2025-06-14 14:04:00,2025-06-14 15:34:00,completed,4,,Cross Country,1.5
S02552,C121,I021,A001,Bangalore,2025-01-10 06:00:00,2025-01-10 07:30:00,2025-01-10 07:19:00,2025-01-10 08:49:00,delayed,79,,Night Flying,1.5
S02553,C065,I009,A025,Pune,2025-02-11 08:00:00,2025-02-11 09:30:00,,,cancelled,0,Weather,Cross Country,
S02554,C042,I020,A018,Chennai,2025-03-07 17:00:00,2025-03-07 18:30:00,,,cancelled,0,Aircraft Defect,General Handling,
S02555,C102,I030,A015,Pune,2025-05-11 16:00:00,2025-05-11 17:30:00,,,cancelled,0,Weather,Cross Country,
S02556,C055,I026,A015,Chennai,2025-06-12 16:00:00,2025-06-12 17:30:00,2025-06-12 16:23:00,2025-06-12 17:53:00,completed,23,,Navigation,1.5
S02557,C183,I003,A010,Bangalore,2025-06-16 11:00:00,2025-06-16 12:30:00,2025-06-16 11:27:00,2025-06-16 12:57:00,completed,27,,Circuit,1.5
S02558,C109,I006,A006,Hyderabad,2025-03-04 12:00:00,2025-03-04 13:30:00,,,cancelled,0,Aircraft Defect,Navigation,
S02559,C037,I017,A016,Mysuru,2025-04-03 15:00:00,2025-04-03 16:30:00,2025-04-03 17:00:00,2025-04-03 18:30:00,delayed,120,,Navigation,1.5
S02560,C148,I024,A025,Hyderabad,2025-06-28 15:00:00,2025-06-28 16:30:00,,,cancelled,0,Weather,Circuit,
S02561,C156,I006,A016,Chennai,2025-03-08 14:00:00,2025-03-08 15:30:00,2025-03-08 14:29:00,2025-03-08 15:59:00,completed,29,,Circuit,1.5
S02562,C091,I015,A013,Bangalore,2025-03-07 08:00:00,2025-03-07 09:30:00,2025-03-07 08:38:00,2025-03-07 10:08:00,completed,38,,Night Flying,1.5
S02563,C162,I020,A018,Mysuru,2025-06-19 18:00:00,2025-06-19 19:30:00,2025-06-19 18:50:00,2025-06-19 20:20:00,delayed,50,,Navigation,1.5
S02564,C009,I023,A006,Bangalore,2025-01-30 17:00:00,2025-01-30 18:30:00,2025-01-30 17:05:00,2025-01-30 18:35:00,completed,5,,Cross Country,1.5
S02565,C081,I028,A012,Chennai,2025-04-12 16:00:00,2025-04-12 17:30:00,2025-04-12 16:37:00,2025-04-12 18:07:00,completed,37,,Navigation,1.5
S02566,C013,I015,A010,Pune,2025-05-13 08:00:00,2025-05-13 09:30:00,2025-05-13 08:27:00,2025-05-13 09:57:00,completed,27,,Circuit,1.5
S02567,C174,I006,A006,Bangalore,2025-04-20 09:00:00,2025-04-20 10:30:00,2025-04-20 10:58:00,2025-04-20 12:28:00,delayed,118,,General Handling,1.5
S02568,C165,I001,A010,Mysuru,2025-05-09 13:00:00,2025-05-09 14:30:00,2025-05-09 14:54:00,2025-05-09 16:24:00,delayed,114,,Cross Country,1.5
S02569,C158,I020,A002,Chennai,2025-05-31 09:00:00,2025-05-31 10:30:00,2025-05-31 09:26:00,2025-05-31 10:56:00,completed,26,,Navigation,1.5
S02570,C045,I010,A012,Hyderabad,2025-01-28 15:00:00,2025-01-28 16:30:00,2025-01-28 15:36:00,2025-01-28 17:06:00,completed,36,,General Handling,1.5
S02571,C182,I024,A001,Bangalore,2025-02-06 09:00:00,2025-02-06 10:30:00,2025-02-06 09:13:00,2025-02-06 10:43:00,completed,13,,Cross Country,1.5
