sortie_id,cadet_id,instructor_id,aircraft_id,base_id,scheduled_start,scheduled_end,actual_start,actual_end,status,delay_minutes,cancel_reason,lesson_type
S00813,C196,I030,A015,Hyderabad,2025-02-24 18:00:00,2025-02-24 19:30:00,2025-02-24 18:26:00,2025-02-24 19:56:00,completed,26,,Cross Country
S00814,C082,I027,A015,Pune,2025-05-13 18:00:00,2025-05-13 19:30:00,2025-05-13 18:23:00,2025-05-13 19:53:00,completed,23,,Navigation
S00815,C116,I023,A015,Hyderabad,2025-05-12 17:00:00,2025-05-12 18:30:00,2025-05-12 17:10:00,2025-05-12 18:40:00,completed,10,,Navigation
S00816,C049,I026,A006,Mysuru,2025-03-21 16:00:00,2025-03-21 17:30:00,2025-03-21 17:34:00,2025-03-21 19:04:00,delayed,94,,Cross Country
S00817,C109,I022,A009,Hyderabad,2025-02-04 17:00:00,2025-02-04 18:30:00,2025-02-04 18:37:00,2025-02-04 20:07:00,delayed,97,,Night Flying
S00818,C082,I020,A005,Pune,2025-01-08 07:00:00,2025-01-08 08:30:00,2025-01-08 07:54:00,2025-01-08 09:24:00,delayed,54,,Circuit
S00819,C101,I014,A003,Chennai,2025-01-15 08:00:00,2025-01-15 09:30:00,2025-01-15 08:34:00,2025-01-15 10:04:00,delayed,34,,Cross Country
S00820,C094,I006,A015,Bangalore,2025-01-13 10:00:00,2025-01-13 11:30:00,2025-01-13 10:12:00,2025-01-13 11:42:00,completed,12,,General Handling
S00821,C105,I030,A006,Bangalore,2025-04-05 18:00:00,2025-04-05 19:30:00,,,cancelled,0,Aircraft Defect,Cross Country
S00822,C033,I023,A016,Mysuru,2025-05-10 11:00:00,2025-05-10 12:30:00,,,cancelled,0,Weather,Navigation
S00823,C051,I003,A010,Hyderabad,2025-06-24 05:00:00,2025-06-24 06:30:00,2025-06-24 05:15:00,2025-06-24 06:45:00,completed,15,,General Handling
S00824,C058,I029,A018,Hyderabad,2025-05-06 14:00:00,2025-05-06 15:30:00,2025-05-06 14:28:00,2025-05-06 15:58:00,completed,28,,Circuit
S00825,C197,I023,A015,Pune,2025-05-02 14:00:00,2025-05-02 15:30:00,,,cancelled,0,Weather,Night Flying
S00826,C039,I011,A001,Bangalore,2025-03-31 10:00:00,2025-03-31 11:30:00,2025-03-31 10:10:00,2025-03-31 11:40:00,completed,10,,General Handling
S00827,C172,I011,A013,Chennai,2025-06-26 06:00:00,2025-06-26 07:30:00,2025-06-26 06:18:00,2025-06-26 07:48:00,completed,18,,Navigation
S00828,C193,I006,A006,Chennai,2025-04-09 05:00:00,2025-04-09 06:30:00,2025-04-09 05:10:00,2025-04-09 06:40:00,completed,10,,Night Flying
S00829,C136,I005,A004,Hyderabad,2025-02-24 18:00:00,2025-02-24 19:30:00,,,cancelled,0,Weather,Circuit
S00830,C073,I024,A001,Pune,2025-06-15 08:00:00,2025-06-15 09:30:00,2025-06-15 08:13:00,2025-06-15 09:43:00,completed,13,,General Handling
S00831,C152,I018,A017,Chennai,2025-06-16 11:00:00,2025-06-16 12:30:00,,,cancelled,0,Aircraft Defect,Night Flying
S00832,C067,I002,A014,Pune,2025-01-06 18:00:00,2025-01-06 19:30:00,2025-01-06 18:00:00,2025-01-06 19:30:00,completed,0,,Cross Country
S00833,C058,I002,A023,Hyderabad,2025-02-03 15:00:00,2025-02-03 16:30:00,2025-02-03 15:11:00,2025-02-03 16:41:00,completed,11,,Night Flying
S00834,C197,I015,A024,Pune,2025-01-03 08:00:00,2025-01-03 09:30:00,2025-01-03 09:02:00,2025-01-03 10:32:00,delayed,62,,Night Flying
S00835,C150,I029,A007,Hyderabad,2025-03-20 16:00:00,2025-03-20 17:30:00,2025-03-20 16:17:00,2025-03-20 17:47:00,completed,17,,Cross Country
S00836,C039,I022,A018,Bangalore,2025-04-07 18:00:00,2025-04-07 19:30:00,2025-04-07 18:22:00,2025-04-07 19:52:00,completed,22,,Cross Country
S00837,C195,I022,A004,Chennai,2025-03-06 08:00:00,2025-03-06 09:30:00,2025-03-06 09:29:00,2025-03-06 10:59:00,delayed,89,,General Handling
S00838,C060,I024,A012,Mysuru,2025-06-23 13:00:00,2025-06-23 14:30:00,2025-06-23 13:39:00,2025-06-23 15:09:00,completed,39,,Cross Country
S00839,C018,I017,A016,Bangalore,2025-05-30 06:00:00,2025-05-30 07:30:00,2025-05-30 06:00:00,2025-05-30 07:30:00,completed,0,,Night Flying
S00840,C114,I002,A021,Pune,2025-06-19 18:00:00,2025-06-19 19:30:00,2025-06-19 19:17:00,2025-06-19 20:47:00,delayed,77,,Night Flying
S00841,C157,I019,A006,Pune,2025-06-15 14:00:00,2025-06-15 15:30:00,2025-06-15 14:38:00,2025-06-15 16:08:00,completed,38,,General Handling
S00842,C184,I018,A017,Bangalore,2025-03-18 15:00:00,2025-03-18 16:30:00,2025-03-18 15:06:00,2025-03-18 16:36:00,completed,6,,Cross Country
S00843,C006,I027,A016,Chennai,2025-01-17 10:00:00,2025-01-17 11:30:00,2025-01-17 10:17:00,2025-01-17 11:47:00,completed,17,,General Handling
S00844,C111,I003,A024,Mysuru,2025-03-12 09:00:00,2025-03-12 10:30:00,2025-03-12 10:53:00,2025-03-12 12:23:00,delayed,113,,General Handling
S00845,C001,I025,A013,Bangalore,2025-02-18 07:00:00,2025-02-18 08:30:00,2025-02-18 07:33:00,2025-02-18 09:03:00,completed,33,,Circuit
S00846,C194,I029,A009,Mysuru,2025-01-15 17:00:00,2025-01-15 18:30:00,,,cancelled,0,Weather,Night Flying
S00847,C008,I025,A013,Mysuru,2025-04-14 15:00:00,2025-04-14 16:30:00,2025-04-14 15:20:00,2025-04-14 16:50:00,completed,20,,Circuit
S00848,C032,I021,A024,Mysuru,2025-01-07 15:00:00,2025-01-07 16:30:00,2025-01-07 15:31:00,2025-01-07 17:01:00,completed,31,,General Handling
S00849,C049,I008,A010,Mysuru,2025-03-08 11:00:00,2025-03-08 12:30:00,2025-03-08 11:25:00,2025-03-08 12:55:00,completed,25,,Cross Country
S00850,C192,I025,A024,Chennai,2025-01-10 14:00:00,2025-01-10 15:30:00,2025-01-10 14:36:00,2025-01-10 16:06:00,completed,36,,Circuit
S00851,C004,I015,A001,Mysuru,2025-03-29 16:00:00,2025-03-29 17:30:00,,,cancelled,0,Aircraft Defect,Circuit
S00852,C084,I015,A001,Chennai,2025-06-25 13:00:00,2025-06-25 14:30:00,2025-06-25 13:40:00,2025-06-25 15:10:00,completed,40,,Cross Country
S00853,C162,I017,A016,Mysuru,2025-06-21 10:00:00,2025-06-21 11:30:00,2025-06-21 11:34:00,2025-06-21 13:04:00,delayed,94,,General Handling
S00854,C068,I014,A007,Pune,2025-02-13 18:00:00,2025-02-13 19:30:00,2025-02-13 18:35:00,2025-02-13 20:05:00,completed,35,,Circuit
S00855,C001,I007,A018,Bangalore,2025-03-17 06:00:00,2025-03-17 07:30:00,2025-03-17 06:30:00,2025-03-17 08:00:00,completed,30,,Circuit
S00856,C020,I027,A015,Pune,2025-03-08 16:00:00,2025-03-08 17:30:00,2025-03-08 16:35:00,2025-03-08 18:05:00,completed,35,,Circuit
S00857,C077,I015,A001,Pune,2025-06-24 10:00:00,2025-06-24 11:30:00,2025-06-24 10:05:00,2025-06-24 11:35:00,completed,5,,Circuit
S00858,C005,I021,A024,Bangalore,2025-04-01 08:00:00,2025-04-01 09:30:00,2025-04-01 08:19:00,2025-04-01 09:49:00,completed,19,,Cross Country
S00859,C131,I015,A010,Hyderabad,2025-03-26 10:00:00,2025-03-26 11:30:00,2025-03-26 11:03:00,2025-03-26 12:33:00,delayed,63,,Night Flying
S00860,C170,I026,A006,Pune,2025-03-17 12:00:00,2025-03-17 13:30:00,2025-03-17 12:07:00,2025-03-17 13:37:00,completed,7,,Cross Country
S00861,C191,I014,A002,Chennai,2025-01-14 18:00:00,2025-01-14 19:30:00,2025-01-14 19:51:00,2025-01-14 21:21:00,delayed,111,,Night Flying
S00862,C087,I020,A003,Bangalore,2025-05-29 14:00:00,2025-05-29 15:30:00,2025-05-29 14:04:00,2025-05-29 15:34:00,completed,4,,Cross Country
S00863,C150,I003,A010,Hyderabad,2025-02-19 13:00:00,2025-02-19 14:30:00,2025-02-19 13:07:00,2025-02-19 14:37:00,completed,7,,Cross Country
S00864,C044,I013,A016,Pune,2025-05-16 09:00:00,2025-05-16 10:30:00,2025-05-16 09:26:00,2025-05-16 10:56:00,completed,26,,Navigation
S00865,C167,I026,A015,Bangalore,2025-02-08 07:00:00,2025-02-08 08:30:00,2025-02-08 07:55:00,2025-02-08 09:25:00,delayed,55,,General Handling
S00866,C172,I023,A015,Chennai,2025-04-15 14:00:00,2025-04-15 15:30:00,2025-04-15 14:29:00,2025-04-15 15:59:00,completed,29,,Circuit
S00867,C079,I018,A025,Chennai,2025-03-22 18:00:00,2025-03-22 19:30:00,2025-03-22 18:11:00,2025-03-22 19:41:00,completed,11,,Navigation
S00868,C181,I017,A016,Bangalore,2025-05-05 10:00:00,2025-05-05 11:30:00,2025-05-05 10:40:00,2025-05-05 12:10:00,completed,40,,Circuit
S00869,C052,I010,A025,Hyderabad,2025-03-22 15:00:00,2025-03-22 16:30:00,2025-03-22 15:03:00,2025-03-22 16:33:00,completed,3,,Navigation
S00870,C051,I028,A013,Hyderabad,2025-04-26 09:00:00,2025-04-26 10:30:00,,,cancelled,0,Weather,Circuit
S00871,C001,I022,A008,Bangalore,2025-02-13 14:00:00,2025-02-13 15:30:00,2025-02-13 14:10:00,2025-02-13 15:40:00,completed,10,,Cross Country
S00872,C017,I008,A013,Hyderabad,2025-01-23 07:00:00,2025-01-23 08:30:00,2025-01-23 07:39:00,2025-01-23 09:09:00,completed,39,,Cross Country
S00873,C173,I023,A006,Chennai,2025-06-12 11:00:00,2025-06-12 12:30:00,2025-06-12 12:21:00,2025-06-12 13:51:00,delayed,81,,Cross Country
S00874,C017,I021,A010,Hyderabad,2025-05-03 11:00:00,2025-05-03 12:30:00,,,cancelled,0,Weather,Navigation
S00875,C084,I010,A024,Chennai,2025-01-10 13:00:00,2025-01-10 14:30:00,2025-01-10 13:12:00,2025-01-10 14:42:00,completed,12,,General Handling
S00876,C051,I010,A025,Hyderabad,2025-01-04 10:00:00,2025-01-04 11:30:00,2025-01-04 11:37:00,2025-01-04 13:07:00,delayed,97,,Circuit
S00877,C064,I002,A002,Bangalore,2025-01-05 15:00:00,2025-01-05 16:30:00,2025-01-05 15:30:00,2025-01-05 17:00:00,delayed,30,,Circuit
S00878,C176,I012,A016,Chennai,2025-02-27 16:00:00,2025-02-27 17:30:00,2025-02-27 16:22:00,2025-02-27 17:52:00,completed,22,,General Handling
S00879,C020,I025,A013,Pune,2025-02-03 06:00:00,2025-02-03 07:30:00,2025-02-03 06:24:00,2025-02-03 07:54:00,completed,24,,Night Flying
S00880,C078,I016,A024,Bangalore,2025-05-31 09:00:00,2025-05-31 10:30:00,2025-05-31 09:10:00,2025-05-31 10:40:00,completed,10,,Navigation
S00881,C198,I027,A006,Hyderabad,2025-01-12 09:00:00,2025-01-12 10:30:00,2025-01-12 09:18:00,2025-01-12 10:48:00,completed,18,,Cross Country
S00882,C058,I021,A013,Hyderabad,2025-05-14 14:00:00,2025-05-14 15:30:00,2025-05-14 14:33:00,2025-05-14 16:03:00,completed,33,,General Handling
S00883,C025,I023,A006,Bangalore,2025-04-22 15:00:00,2025-04-22 16:30:00,2025-04-22 15:08:00,2025-04-22 16:38:00,completed,8,,General Handling
S00884,C105,I004,A006,Bangalore,2025-05-06 10:00:00,2025-05-06 11:30:00,2025-05-06 10:12:00,2025-05-06 11:42:00,completed,12,,Circuit
S00885,C061,I005,A002,Chennai,2025-04-14 05:00:00,2025-04-14 06:30:00,2025-04-14 05:14:00,2025-04-14 06:44:00,completed,14,,Circuit
S00886,C163,I025,A017,Hyderabad,2025-02-03 08:00:00,2025-02-03 09:30:00,2025-02-03 08:01:00,2025-02-03 09:31:00,completed,1,,Night Flying
S00887,C196,I027,A015,Hyderabad,2025-05-10 07:00:00,2025-05-10 08:30:00,2025-05-10 07:07:00,2025-05-10 08:37:00,completed,7,,General Handling
S00888,C045,I019,A015,Hyderabad,2025-06-16 17:00:00,2025-06-16 18:30:00,2025-06-16 17:02:00,2025-06-16 18:32:00,completed,2,,Cross Country
S00889,C123,I025,A013,Chennai,2025-06-13 09:00:00,2025-06-13 10:30:00,2025-06-13 09:34:00,2025-06-13 11:04:00,completed,34,,Night Flying
S00890,C200,I030,A006,Mysuru,2025-01-13 14:00:00,2025-01-13 15:30:00,2025-01-13 14:03:00,2025-01-13 15:33:00,completed,3,,Navigation
S00891,C119,I001,A010,Hyderabad,2025-06-17 18:00:00,2025-06-17 19:30:00,2025-06-17 18:32:00,2025-06-17 20:02:00,delayed,32,,Navigation
S00892,C122,I015,A017,Bangalore,2025-06-26 06:00:00,2025-06-26 07:30:00,2025-06-26 06:26:00,2025-06-26 07:56:00,completed,26,,Cross Country
S00893,C122,I006,A006,Bangalore,2025-04-08 06:00:00,2025-04-08 07:30:00,2025-04-08 07:40:00,2025-04-08 09:10:00,delayed,100,,General Handling
S00894,C044,I007,A022,Pune,2025-05-02 16:00:00,2025-05-02 17:30:00,2025-05-02 16:09:00,2025-05-02 17:39:00,completed,9,,Circuit
S00895,C112,I017,A006,Bangalore,2025-06-27 15:00:00,2025-06-27 16:30:00,,,cancelled,0,ATC Restriction,Navigation
S00896,C034,I008,A001,Hyderabad,2025-03-19 11:00:00,2025-03-19 12:30:00,2025-03-19 11:06:00,2025-03-19 12:36:00,completed,6,,Night Flying
S00897,C174,I014,A019,Bangalore,2025-03-11 14:00:00,2025-03-11 15:30:00,2025-03-11 15:47:00,2025-03-11 17:17:00,delayed,107,,Circuit
S00898,C120,I020,A009,Hyderabad,2025-04-18 18:00:00,2025-04-18 19:30:00,2025-04-18 18:06:00,2025-04-18 19:36:00,completed,6,,Night Flying
S00899,C158,I010,A012,Chennai,2025-06-08 06:00:00,2025-06-08 07:30:00,2025-06-08 06:18:00,2025-06-08 07:48:00,completed,18,,Navigation
S00900,C140,I025,A012,Mysuru,2025-01-28 12:00:00,2025-01-28 13:30:00,2025-01-28 12:12:00,2025-01-28 13:42:00,completed,12,,Night Flying
S00901,C086,I015,A013,Chennai,2025-02-21 17:00:00,2025-02-21 18:30:00,2025-02-21 17:16:00,2025-02-21 18:46:00,completed,16,,Night Flying
S00902,C149,I022,A022,Chennai,2025-02-21 10:00:00,2025-02-21 11:30:00,2025-02-21 10:26:00,2025-02-21 11:56:00,completed,26,,General Handling
S00903,C075,I011,A017,Chennai,2025-02-11 05:00:00,2025-02-11 06:30:00,2025-02-11 05:35:00,2025-02-11 07:05:00,completed,35,,Cross Country
S00904,C183,I030,A015,Bangalore,2025-02-23 16:00:00,2025-02-23 17:30:00,2025-02-23 17:31:00,2025-02-23 19:01:00,delayed,91,,General Handling
S00905,C128,I003,A024,Hyderabad,2025-03-02 05:00:00,2025-03-02 06:30:00,2025-03-02 05:31:00,2025-03-02 07:01:00,delayed,31,,Navigation
S00906,C077,I009,A010,Pune,2025-01-29 18:00:00,2025-01-29 19:30:00,2025-01-29 18:36:00,2025-01-29 20:06:00,completed,36,,Cross Country
S00907,C171,I007,A014,Mysuru,2025-02-08 06:00:00,2025-02-08 07:30:00,2025-02-08 06:32:00,2025-02-08 08:02:00,completed,32,,Navigation
S00908,C085,I005,A008,Hyderabad,2025-01-26 09:00:00,2025-01-26 10:30:00,2025-01-26 09:14:00,2025-01-26 10:44:00,completed,14,,Cross Country
S00909,C060,I003,A001,Mysuru,2025-03-17 09:00:00,2025-03-17 10:30:00,2025-03-17 09:29:00,2025-03-17 10:59:00,completed,29,,Navigation
S00910,C085,I019,A016,Hyderabad,2025-01-26 18:00:00,2025-01-26 19:30:00,2025-01-26 18:52:00,2025-01-26 20:22:00,delayed,52,,Navigation
S00911,C116,I016,A024,Hyderabad,2025-03-16 10:00:00,2025-03-16 11:30:00,,,cancelled,0,Weather,General Handling
S00912,C093,I027,A015,Bangalore,2025-04-20 16:00:00,2025-04-20 17:30:00,,,cancelled,0,Instructor Unavailable,Navigation
S00913,C090,I026,A016,Bangalore,2025-01-25 18:00:00,2025-01-25 19:30:00,,,cancelled,0,Aircraft Defect,Navigation
S00914,C170,I005,A008,Pune,2025-01-03 18:00:00,2025-01-03 19:30:00,2025-01-03 18:08:00,2025-01-03 19:38:00,completed,8,,Circuit
S00915,C066,I009,A010,Bangalore,2025-03-26 10:00:00,2025-03-26 11:30:00,2025-03-26 10:28:00,2025-03-26 11:58:00,completed,28,,Night Flying
S00916,C040,I004,A006,Mysuru,2025-03-10 16:00:00,2025-03-10 17:30:00,,,cancelled,0,Weather,Navigation
S00917,C067,I015,A025,Pune,2025-04-06 18:00:00,2025-04-06 19:30:00,2025-04-06 18:21:00,2025-04-06 19:51:00,completed,21,,Circuit
S00918,C085,I026,A015,Hyderabad,2025-01-30 11:00:00,2025-01-30 12:30:00,,,cancelled,0,Weather,Cross Country
S00919,C159,I001,A010,Pune,2025-04-27 09:00:00,2025-04-27 10:30:00,2025-04-27 10:19:00,2025-04-27 11:49:00,delayed,79,,Cross Country
S00920,C179,I021,A025,Bangalore,2025-04-18 15:00:00,2025-04-18 16:30:00,2025-04-18 15:10:00,2025-04-18 16:40:00,completed,10,,Navigation
S00921,C109,I020,A020,Hyderabad,2025-02-03 16:00:00,2025-02-03 17:30:00,2025-02-03 16:03:00,2025-02-03 17:33:00,completed,3,,Circuit
S00922,C169,I020,A020,Chennai,2025-01-27 11:00:00,2025-01-27 12:30:00,2025-01-27 11:37:00,2025-01-27 13:07:00,completed,37,,Cross Country
S00923,C139,I013,A015,Mysuru,2025-05-26 15:00:00,2025-05-26 16:30:00,2025-05-26 15:28:00,2025-05-26 16:58:00,completed,28,,Circuit
S00924,C083,I030,A016,Bangalore,2025-06-06 11:00:00,2025-06-06 12:30:00,2025-06-06 11:22:00,2025-06-06 12:52:00,completed,22,,Night Flying
S00925,C110,I016,A010,Bangalore,2025-01-08 18:00:00,2025-01-08 19:30:00,2025-01-08 18:08:00,2025-01-08 19:38:00,completed,8,,Cross Country
S00926,C198,I008,A025,Hyderabad,2025-05-05 06:00:00,2025-05-05 07:30:00,2025-05-05 06:26:00,2025-05-05 07:56:00,completed,26,,Cross Country
S00927,C122,I029,A011,Bangalore,2025-01-12 06:00:00,2025-01-12 07:30:00,2025-01-12 06:16:00,2025-01-12 07:46:00,completed,16,,General Handling
S00928,C129,I023,A016,Chennai,2025-01-04 16:00:00,2025-01-04 17:30:00,2025-01-04 16:33:00,2025-01-04 18:03:00,completed,33,,Night Flying
S00929,C113,I021,A024,Mysuru,2025-05-25 08:00:00,2025-05-25 09:30:00,2025-05-25 08:21:00,2025-05-25 09:51:00,completed,21,,Night Flying
S00930,C066,I002,A005,Bangalore,2025-05-14 16:00:00,2025-05-14 17:30:00,2025-05-14 16:39:00,2025-05-14 18:09:00,completed,39,,Navigation
S00931,C051,I021,A001,Hyderabad,2025-04-21 15:00:00,2025-04-21 16:30:00,,,cancelled,0,Aircraft Defect,Circuit
S00932,C071,I027,A016,Mysuru,2025-05-04 10:00:00,2025-05-04 11:30:00,2025-05-04 11:54:00,2025-05-04 13:24:00,delayed,114,,Cross Country
S00933,C095,I011,A024,Chennai,2025-02-08 18:00:00,2025-02-08 19:30:00,2025-02-08 18:35:00,2025-02-08 20:05:00,completed,35,,Night Flying
S00934,C167,I030,A016,Bangalore,2025-01-14 05:00:00,2025-01-14 06:30:00,2025-01-14 05:10:00,2025-01-14 06:40:00,completed,10,,Night Flying
S00935,C126,I029,A023,Bangalore,2025-05-01 18:00:00,2025-05-01 19:30:00,2025-05-01 18:31:00,2025-05-01 20:01:00,completed,31,,Circuit
S00936,C088,I012,A006,Bangalore,2025-01-20 17:00:00,2025-01-20 18:30:00,2025-01-20 17:31:00,2025-01-20 19:01:00,completed,31,,General Handling
S00937,C109,I027,A006,Hyderabad,2025-03-03 10:00:00,2025-03-03 11:30:00,,,cancelled,0,Weather,General Handling
S00938,C054,I018,A001,Chennai,2025-01-13 13:00:00,2025-01-13 14:30:00,2025-01-13 13:14:00,2025-01-13 14:44:00,completed,14,,Night Flying
S00939,C015,I020,A021,Pune,2025-06-14 11:00:00,2025-06-14 12:30:00,2025-06-14 11:25:00,2025-06-14 12:55:00,completed,25,,Circuit
S00940,C045,I020,A009,Hyderabad,2025-01-21 12:00:00,2025-01-21 13:30:00,2025-01-21 13:26:00,2025-01-21 14:56:00,delayed,86,,Night Flying
S00941,C096,I018,A001,Mysuru,2025-04-25 06:00:00,2025-04-25 07:30:00,2025-04-25 06:31:00,2025-04-25 08:01:00,completed,31,,Cross Country
S00942,C097,I016,A025,Pune,2025-03-22 06:00:00,2025-03-22 07:30:00,2025-03-22 07:33:00,2025-03-22 09:03:00,delayed,93,,Navigation
S00943,C182,I011,A001,Bangalore,2025-01-27 11:00:00,2025-01-27 12:30:00,2025-01-27 12:22:00,2025-01-27 13:52:00,delayed,82,,Navigation
S00944,C102,I004,A015,Pune,2025-05-23 13:00:00,2025-05-23 14:30:00,2025-05-23 13:00:00,2025-05-23 14:30:00,completed,0,,Navigation
S00945,C119,I002,A014,Hyderabad,2025-06-04 14:00:00,2025-06-04 15:30:00,2025-06-04 14:40:00,2025-06-04 16:10:00,completed,40,,General Handling
S00946,C006,I026,A015,Chennai,2025-05-11 13:00:00,2025-05-11 14:30:00,,,cancelled,0,Weather,Circuit
S00947,C110,I026,A016,Bangalore,2025-06-17 15:00:00,2025-06-17 16:30:00,2025-06-17 15:29:00,2025-06-17 16:59:00,completed,29,,General Handling
S00948,C172,I009,A017,Chennai,2025-04-04 18:00:00,2025-04-04 19:30:00,,,cancelled,0,Instructor Unavailable,Navigation
S00949,C069,I001,A012,Mysuru,2025-02-27 18:00:00,2025-02-27 19:30:00,2025-02-27 18:29:00,2025-02-27 19:59:00,completed,29,,General Handling
S00950,C192,I030,A016,Chennai,2025-05-24 17:00:00,2025-05-24 18:30:00,2025-05-24 17:39:00,2025-05-24 19:09:00,completed,39,,Night Flying
S00951,C099,I029,A003,Hyderabad,2025-05-02 16:00:00,2025-05-02 17:30:00,,,cancelled,0,Instructor Unavailable,General Handling
S00952,C059,I013,A016,Mysuru,2025-04-26 06:00:00,2025-04-26 07:30:00,2025-04-26 06:06:00,2025-04-26 07:36:00,completed,6,,Circuit
S00953,C188,I012,A016,Chennai,2025-01-01 10:00:00,2025-01-01 11:30:00,2025-01-01 11:15:00,2025-01-01 12:45:00,delayed,75,,General Handling
S00954,C030,I019,A006,Hyderabad,2025-05-21 13:00:00,2025-05-21 14:30:00,2025-05-21 13:23:00,2025-05-21 14:53:00,completed,23,,Navigation
S00955,C085,I013,A006,Hyderabad,2025-01-12 07:00:00,2025-01-12 08:30:00,2025-01-12 07:31:00,2025-01-12 09:01:00,completed,31,,Circuit
S00956,C133,I004,A016,Bangalore,2025-04-15 06:00:00,2025-04-15 07:30:00,2025-04-15 07:02:00,2025-04-15 08:32:00,delayed,62,,Night Flying
S00957,C149,I004,A015,Chennai,2025-02-20 08:00:00,2025-02-20 09:30:00,2025-02-20 08:07:00,2025-02-20 09:37:00,completed,7,,Cross Country
S00958,C013,I012,A015,Pune,2025-02-25 12:00:00,2025-02-25 13:30:00,2025-02-25 12:12:00,2025-02-25 13:42:00,completed,12,,General Handling
S00959,C094,I026,A016,Bangalore,2025-01-28 17:00:00,2025-01-28 18:30:00,2025-01-28 18:23:00,2025-01-28 19:53:00,delayed,83,,Navigation
S00960,C048,I014,A020,Pune,2025-06-12 18:00:00,2025-06-12 19:30:00,2025-06-12 18:37:00,2025-06-12 20:07:00,completed,37,,Navigation
S00961,C016,I015,A024,Hyderabad,2025-04-26 12:00:00,2025-04-26 13:30:00,2025-04-26 13:54:00,2025-04-26 15:24:00,delayed,114,,Night Flying
S00962,C042,I027,A016,Chennai,2025-05-10 07:00:00,2025-05-10 08:30:00,2025-05-10 07:31:00,2025-05-10 09:01:00,completed,31,,Navigation
S00963,C109,I028,A013,Hyderabad,2025-05-16 16:00:00,2025-05-16 17:30:00,2025-05-16 16:03:00,2025-05-16 17:33:00,completed,3,,Night Flying
S00964,C072,I027,A015,Hyderabad,2025-04-21 18:00:00,2025-04-21 19:30:00,,,cancelled,0,ATC Restriction,Night Flying
S00965,C111,I005,A018,Mysuru,2025-05-04 13:00:00,2025-05-04 14:30:00,2025-05-04 13:52:00,2025-05-04 15:22:00,delayed,52,,Night Flying
S00966,C123,I026,A006,Chennai,2025-02-14 16:00:00,2025-02-14 17:30:00,2025-02-14 16:46:00,2025-02-14 18:16:00,delayed,46,,Navigation
S00967,C129,I022,A005,Chennai,2025-04-10 15:00:00,2025-04-10 16:30:00,2025-04-10 15:38:00,2025-04-10 17:08:00,completed,38,,Night Flying
S00968,C123,I028,A025,Chennai,2025-03-24 13:00:00,2025-03-24 14:30:00,,,cancelled,0,Weather,Cross Country
S00969,C166,I009,A024,Chennai,2025-04-18 14:00:00,2025-04-18 15:30:00,2025-04-18 15:58:00,2025-04-18 17:28:00,delayed,118,,Circuit
S00970,C018,I005,A021,Bangalore,2025-03-12 11:00:00,2025-03-12 12:30:00,2025-03-12 11:21:00,2025-03-12 12:51:00,completed,21,,General Handling
S00971,C199,I007,A008,Mysuru,2025-04-26 17:00:00,2025-04-26 18:30:00,2025-04-26 17:08:00,2025-04-26 18:38:00,completed,8,,Circuit
S00972,C092,I016,A001,Hyderabad,2025-04-16 14:00:00,2025-04-16 15:30:00,2025-04-16 14:32:00,2025-04-16 16:02:00,completed,32,,General Handling
S00973,C108,I015,A010,Hyderabad,2025-06-29 13:00:00,2025-06-29 14:30:00,2025-06-29 13:20:00,2025-06-29 14:50:00,completed,20,,Night Flying
S00974,C051,I003,A024,Hyderabad,2025-06-11 08:00:00,2025-06-11 09:30:00,2025-06-11 08:12:00,2025-06-11 09:42:00,completed,12,,Circuit
S00975,C124,I019,A006,Chennai,2025-06-09 16:00:00,2025-06-09 17:30:00,2025-06-09 17:07:00,2025-06-09 18:37:00,delayed,67,,General Handling
S00976,C075,I024,A013,Chennai,2025-06-22 07:00:00,2025-06-22 08:30:00,2025-06-22 07:11:00,2025-06-22 08:41:00,completed,11,,Night Flying
S00977,C067,I020,A002,Pune,2025-05-19 16:00:00,2025-05-19 17:30:00,2025-05-19 16:40:00,2025-05-19 18:10:00,completed,40,,General Handling
S00978,C161,I021,A001,Bangalore,2025-01-30 17:00:00,2025-01-30 18:30:00,2025-01-30 17:22:00,2025-01-30 18:52:00,completed,22,,Night Flying
